REF_DATE,GEO,DGUID,Coordinate,Long-form data quality indicators – Housing characteristics (20):Tenure - Non-response rate[1],Symbol,Long-form data quality indicators – Housing characteristics (20):Tenure - Imputation rate[2],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Non-response rate[3],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Imputation rate[4],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Non-response rate[5],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Imputation rate[6],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Non-response rate[7],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Imputation rate[8],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Non-response rate[9],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Imputation rate[10],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Non-response rate[11],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Imputation rate[12],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Non-response rate[13],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Imputation rate[14],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Non-response rate[15],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Imputation rate[16],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Non-response rate[17],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Imputation rate[18],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Non-response rate[19],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Imputation rate[20],Symbol
2021,Pointe-des-Cascades (2471055) VL,2021A00052471055,404,2.0,,2.0,,2.0,,2.0,,2.7,,2.7,,3.4,,3.4,,2.0,,2.0,,2.0,,2.0,,0.0,,0.0,,3.6,,3.6,,4.5,,4.5,,0.0,,0.0,
2021,L'Île-Perrot (2471060) V,2021A00052471060,405,1.8,,1.5,,1.8,,2.0,,2.2,,2.9,,1.9,,2.0,,2.7,,2.7,,1.9,,1.9,,2.3,,2.3,,2.9,,3.2,,4.2,,5.5,,0.0,,0.0,
2021,Notre-Dame-de-l'Île-Perrot (2471065) V,2021A00052471065,406,1.4,,1.4,,1.5,,1.5,,1.4,,1.5,,1.4,,1.4,,1.4,,1.4,,1.4,,1.4,,0.0,,0.0,,2.8,,2.9,,3.3,,4.4,,0.0,,0.0,
2021,Pincourt (2471070) V,2021A00052471070,407,1.7,,1.5,,1.7,,1.4,,1.6,,2.2,,1.6,,1.6,,2.1,,2.1,,1.9,,1.9,,5.0,,5.8,,2.4,,2.5,,2.8,,3.9,,0.0,,0.0,
2021,Terrasse-Vaudreuil (2471075) MÉ,2021A00052471075,408,1.9,,1.9,,1.9,,1.9,,3.1,,3.1,,3.1,,3.1,,2.5,,2.5,,3.1,,3.1,,6.7,,6.7,,3.4,,5.2,,3.4,,3.4,,0.0,,0.0,
2021,Vaudreuil-Dorion (2471083) V,2021A00052471083,409,2.8,,2.7,,2.7,,2.4,,2.7,,3.9,,2.7,,2.8,,3.1,,3.1,,2.9,,2.9,,4.6,,4.8,,3.5,,3.7,,4.2,,5.5,,0.0,,0.0,
2021,Vaudreuil-sur-le-Lac (2471090) VL,2021A00052471090,410,2.1,,2.1,,0.0,,0.0,,4.2,,5.3,,4.2,,4.2,,2.1,,2.1,,2.1,,2.1,,0.0,,0.0,,4.3,,4.3,,5.4,,5.4,,0.0,,0.0,
2021,L'Île-Cadieux (2471095) V,2021A00052471095,411,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Hudson (2471100) V,2021A00052471100,412,1.1,,0.9,,1.1,,0.6,,1.3,,1.5,,1.3,,1.3,,1.5,,1.5,,1.1,,1.1,,5.5,,5.5,,1.2,,1.5,,1.9,,2.4,,0.0,,0.0,
2021,Saint-Lazare (2471105) V,2021A00052471105,413,1.5,,1.4,,1.4,,1.4,,1.5,,1.9,,1.4,,1.5,,1.9,,1.9,,1.6,,1.6,,5.3,,5.3,,2.5,,3.1,,3.3,,4.5,,0.0,,0.0,
2021,Saint-Eustache (2472005) V,2021A00052472005,414,2.1,,1.9,,2.0,,1.7,,1.8,,2.8,,1.8,,2.0,,2.9,,2.9,,2.1,,2.1,,4.4,,4.5,,3.2,,3.2,,4.7,,6.0,,0.0,,0.0,
2021,Deux-Montagnes (2472010) V,2021A00052472010,415,1.6,,1.4,,1.7,,1.2,,1.4,,2.0,,1.4,,1.5,,1.9,,1.9,,1.6,,1.6,,2.8,,2.8,,2.8,,2.9,,3.8,,4.5,,0.0,,0.0,
2021,Sainte-Marthe-sur-le-Lac (2472015) V,2021A00052472015,416,1.8,,1.7,,1.8,,1.9,,1.9,,2.6,,1.7,,1.9,,2.0,,2.0,,1.9,,1.9,,3.1,,3.1,,3.0,,3.2,,3.4,,4.5,,0.0,,0.0,
2021,Pointe-Calumet (2472020) MÉ,2021A00052472020,417,2.3,,2.1,,2.9,,1.9,,1.7,,2.3,,1.7,,1.7,,2.1,,2.1,,1.7,,1.7,,3.3,,3.3,,2.5,,2.5,,4.0,,5.0,,0.0,,0.0,
2021,Saint-Joseph-du-Lac (2472025) MÉ,2021A00052472025,418,2.7,,2.6,,3.0,,2.6,,2.4,,4.6,,2.4,,2.4,,2.9,,2.9,,2.6,,2.6,,8.4,,8.4,,5.5,,5.5,,5.5,,6.9,,0.0,,0.0,
2021,Oka (2472032) MÉ,2021A00052472032,419,3.7,,3.4,,4.7,,4.4,,4.0,,4.3,,3.7,,4.0,,4.3,,4.3,,3.7,,3.7,,5.3,,5.3,,6.2,,6.2,,7.8,,9.7,,0.0,,0.0,
2021,Saint-Placide (2472043) MÉ,2021A00052472043,420,1.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.3,,8.3,,7.2,,7.2,,7.2,,9.9,,0.0,,0.0,
2021,Kanesatake (2472802) S-É,2021A00052472802,421,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,Boisbriand (2473005) V,2021A00052473005,422,2.8,,2.5,,2.9,,2.4,,2.6,,3.3,,2.6,,2.6,,3.2,,3.2,,2.6,,2.6,,5.0,,5.2,,3.7,,3.8,,4.5,,5.9,,0.0,,0.0,
2021,Sainte-Thérèse (2473010) V,2021A00052473010,423,2.4,,2.0,,2.2,,1.5,,2.2,,2.8,,2.1,,2.3,,3.3,,3.3,,2.3,,2.3,,4.5,,4.6,,3.3,,3.5,,4.1,,5.5,,0.0,,0.0,
2021,Blainville (2473015) V,2021A00052473015,424,2.3,,2.1,,2.2,,2.0,,2.3,,3.0,,2.1,,2.3,,2.5,,2.5,,2.2,,2.2,,4.2,,4.3,,3.2,,3.3,,4.2,,5.3,,0.0,,0.0,
2021,Rosemère (2473020) V,2021A00052473020,425,1.9,,1.8,,1.9,,1.7,,2.1,,3.0,,2.1,,2.6,,2.1,,2.1,,2.1,,2.1,,4.8,,4.8,,2.8,,2.9,,3.2,,4.3,,0.0,,0.0,
2021,Lorraine (2473025) V,2021A00052473025,426,1.2,,1.0,,0.7,,0.7,,1.2,,1.9,,1.0,,1.0,,1.2,,1.2,,1.3,,1.3,,0.0,,0.0,,2.4,,2.7,,3.5,,3.9,,0.0,,0.0,
2021,Bois-des-Filion (2473030) V,2021A00052473030,427,3.4,,3.3,,3.6,,3.2,,3.4,,3.6,,3.1,,3.1,,3.6,,3.6,,3.2,,3.2,,3.8,,4.7,,4.7,,4.7,,5.2,,7.5,,0.0,,0.0,
2021,Sainte-Anne-des-Plaines (2473035) V,2021A00052473035,428,2.5,,2.2,,2.5,,2.2,,2.2,,2.8,,2.3,,2.3,,3.2,,3.2,,2.6,,2.6,,4.3,,4.8,,4.1,,4.3,,5.4,,6.9,,0.0,,0.0,
2021,Mirabel (2474005) V,2021A00052474005,429,2.1,,1.9,,2.3,,1.8,,1.9,,2.7,,1.9,,2.0,,2.2,,2.2,,2.0,,2.0,,4.3,,4.4,,4.0,,4.2,,4.6,,5.9,,0.0,,0.0,
2021,Saint-Colomban (2475005) V,2021A00052475005,430,1.4,,1.3,,1.9,,1.9,,1.7,,2.9,,1.6,,1.7,,1.7,,1.7,,1.4,,1.4,,2.9,,2.9,,3.0,,3.0,,3.9,,5.3,,0.0,,0.0,
2021,Saint-Jérôme (2475017) V,2021A00052475017,431,3.2,,2.6,,3.1,,2.6,,2.9,,3.9,,2.8,,2.8,,4.4,,4.4,,3.1,,3.1,,4.5,,4.9,,4.2,,4.4,,5.0,,6.7,,0.0,,0.0,
2021,Gore (2476025) CT,2021A00052476025,432,1.8,,1.3,,1.8,,1.8,,2.2,,3.1,,1.3,,1.3,,2.7,,2.7,,1.8,,1.8,,0.0,,0.0,,3.5,,3.5,,4.5,,6.0,,0.0,,0.0,
2021,"Salaberry-de-Valleyfield (CA), Que.",2021S0504465,433,3.2,,2.2,,2.6,,2.4,,2.8,,3.8,,2.6,,2.8,,4.8,,4.8,,2.7,,2.7,,5.2,,5.4,,3.6,,3.9,,4.8,,6.5,,0.0,,0.0,
2021,Salaberry-de-Valleyfield (2470052) V,2021A00052470052,434,3.2,,2.2,,2.6,,2.4,,2.8,,3.8,,2.6,,2.8,,4.8,,4.8,,2.7,,2.7,,5.2,,5.4,,3.6,,3.9,,4.8,,6.5,,0.0,,0.0,
2021,"Sainte-Agathe-des-Monts (CA), Que.",2021S0504467,435,2.8,,2.4,,3.1,,2.6,,2.8,,3.7,,3.0,,3.1,,4.8,,4.8,,3.3,,3.3,,4.4,,4.4,,5.3,,5.7,,7.5,,9.5,,0.0,,0.0,
2021,Val-Morin (2478005) MÉ,2021A00052478005,436,4.0,,4.0,,4.0,,4.0,,5.0,,5.4,,5.0,,5.0,,5.7,,5.7,,5.0,,5.0,,0.0,,0.0,,7.9,,8.7,,7.9,,10.8,,0.0,,0.0,
2021,Val-David (2478010) VL,2021A00052478010,437,2.2,,2.2,,2.4,,2.4,,2.8,,4.1,,2.8,,3.0,,3.6,,3.6,,2.8,,2.8,,3.7,,3.7,,4.0,,4.5,,7.3,,8.6,,0.0,,0.0,
2021,Sainte-Agathe-des-Monts (2478032) V,2021A00052478032,438,2.8,,2.2,,3.1,,2.3,,2.3,,3.0,,2.5,,2.6,,5.2,,5.2,,3.0,,3.0,,4.9,,4.9,,5.2,,5.4,,7.6,,9.6,,0.0,,0.0,
2021,"Lachute (CA), Que.",2021S0504468,439,2.7,,1.8,,2.2,,1.9,,2.1,,3.1,,2.1,,2.1,,3.6,,3.6,,2.4,,2.4,,3.9,,4.1,,4.4,,4.7,,5.4,,7.4,,0.0,,0.0,
2021,Lachute (2476020) V,2021A00052476020,440,2.7,,1.8,,2.2,,1.9,,2.1,,3.1,,2.1,,2.1,,3.6,,3.6,,2.4,,2.4,,3.9,,4.1,,4.4,,4.7,,5.4,,7.4,,0.0,,0.0,
2021,"Val-d'Or (CA), Que.",2021S0504480,441,4.6,,4.1,,4.7,,4.3,,4.3,,5.6,,4.3,,4.5,,5.7,,5.7,,4.4,,4.4,,5.5,,5.6,,4.5,,4.6,,5.1,,6.4,,42.4,,43.9,
2021,Val-d'Or (2489008) V,2021A00052489008,442,3.7,,3.2,,3.7,,3.3,,3.4,,4.7,,3.4,,3.6,,4.7,,4.7,,3.6,,3.6,,5.3,,5.5,,4.5,,4.6,,5.1,,6.4,,0.0,,0.0,
2021,Lac Simon (2489804) IRI,2021A00052489804,443,45.6,,44.1,,48.5,,47.1,,45.6,,45.6,,45.6,,45.6,,48.5,,48.5,,44.1,,44.1,,66.7,,66.7,,0.0,,0.0,,0.0,,0.0,,42.4,,43.9,
2021,"Amos (CA), Que.",2021S0504481,444,4.0,,3.7,,4.0,,3.8,,3.7,,4.5,,3.6,,3.7,,5.1,,5.1,,3.7,,3.7,,5.0,,5.5,,5.5,,5.6,,6.9,,8.1,,35.7,,35.7,
2021,Saint-Marc-de-Figuery (2488040) PE,2021A00052488040,445,2.9,,2.9,,0.0,,0.0,,2.9,,2.9,,0.0,,0.0,,2.9,,2.9,,0.0,,0.0,,0.0,,0.0,,4.7,,6.3,,4.7,,4.7,,0.0,,0.0,
2021,Saint-Mathieu-d'Harricana (2488050) MÉ,2021A00052488050,446,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,3.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Amos (2488055) V,2021A00052488055,447,3.6,,3.1,,3.7,,3.2,,3.1,,4.1,,3.1,,3.2,,5.0,,5.0,,3.4,,3.4,,4.9,,5.5,,4.7,,5.0,,5.9,,7.3,,0.0,,0.0,
2021,Saint-Félix-de-Dalquier (2488060) MÉ,2021A00052488060,448,3.7,,2.5,,2.5,,2.5,,2.5,,4.9,,2.5,,2.5,,2.5,,2.5,,2.5,,2.5,,0.0,,0.0,,4.5,,4.5,,10.6,,10.6,,0.0,,0.0,
2021,Saint-Dominique-du-Rosaire (2488065) MÉ,2021A00052488065,449,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,0.0,,0.0,,13.9,,13.9,,13.9,,13.9,,0.0,,0.0,
2021,Berry (2488070) MÉ,2021A00052488070,450,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.8,,11.8,,11.8,,11.8,,0.0,,0.0,
2021,Trécesson (2488075) CT,2021A00052488075,451,4.8,,4.8,,4.8,,5.8,,4.8,,4.8,,4.8,,4.8,,5.8,,5.8,,4.8,,4.8,,0.0,,0.0,,8.8,,8.8,,8.8,,9.9,,0.0,,0.0,
2021,Sainte-Gertrude-Manneville (2488085) MÉ,2021A00052488085,452,3.3,,3.3,,5.0,,3.3,,3.3,,3.3,,3.3,,3.3,,3.3,,3.3,,3.3,,3.3,,0.0,,0.0,,5.9,,5.9,,11.8,,15.7,,0.0,,0.0,
2021,Pikogan (2488802) IRI,2021A00052488802,453,29.0,,35.5,,29.0,,29.0,,32.3,,29.0,,29.0,,29.0,,32.3,,32.3,,29.0,,29.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,35.7,,35.7,
2021,"Rouyn-Noranda (CA), Que.",2021S0504485,454,2.4,,1.8,,2.3,,2.1,,2.0,,3.2,,2.0,,2.1,,2.8,,2.8,,2.1,,2.1,,3.2,,3.3,,3.5,,3.6,,4.8,,6.0,,0.0,,0.0,
2021,Rouyn-Noranda (2486042) V,2021A00052486042,455,2.4,,1.8,,2.3,,2.1,,2.0,,3.2,,2.0,,2.1,,2.8,,2.8,,2.1,,2.1,,3.2,,3.3,,3.5,,3.6,,4.8,,6.0,,0.0,,0.0,
2021,Ontario,2021A000235,456,2.7,,2.5,,2.6,,1.9,,2.6,,4.8,,2.6,,3.0,,3.4,,3.4,,2.6,,2.6,,5.3,,5.5,,4.6,,4.7,,5.6,,6.7,,43.3,,43.6,
2021,"Cornwall (CA), Ont.",2021S0504501,457,2.5,,2.1,,2.3,,1.6,,2.2,,3.8,,2.1,,2.4,,4.4,,4.4,,2.3,,2.3,,4.5,,4.9,,4.2,,4.3,,5.5,,6.6,,0.0,,0.0,
2021,South Stormont (3501011) TP,2021A00053501011,458,1.8,,1.6,,1.6,,1.4,,2.0,,2.9,,1.9,,2.1,,2.2,,2.2,,1.8,,1.8,,5.3,,5.3,,5.0,,5.2,,5.9,,7.4,,0.0,,0.0,
2021,Cornwall (3501012) CY,2021A00053501012,459,2.6,,2.2,,2.4,,1.7,,2.3,,4.1,,2.2,,2.5,,4.9,,4.9,,2.4,,2.4,,4.5,,4.9,,3.8,,4.0,,5.4,,6.2,,0.0,,0.0,
2021,"Hawkesbury (CA), Ont./Que.",2021S0504502,460,4.5,,3.4,,3.5,,3.3,,3.5,,4.8,,3.5,,3.8,,5.4,,5.4,,3.8,,3.8,,7.3,,7.9,,5.0,,5.7,,7.0,,8.6,,0.0,,0.0,
2021,Grenville (2476055) VL,2021A00052476055,461,3.3,,2.2,,2.8,,2.8,,2.2,,2.2,,2.2,,2.8,,2.8,,2.8,,2.8,,2.8,,3.5,,3.5,,3.2,,4.2,,5.3,,10.5,,0.0,,0.0,
2021,Hawkesbury (3502008) T,2021A00053502008,462,4.7,,3.6,,3.6,,3.3,,3.7,,5.3,,3.6,,3.9,,5.9,,5.9,,4.0,,4.0,,7.9,,8.7,,5.4,,5.9,,7.3,,8.4,,0.0,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,463,2.2,,2.0,,2.1,,1.6,,2.1,,4.1,,2.0,,2.3,,2.8,,2.8,,2.1,,2.1,,4.6,,4.7,,3.1,,3.2,,3.7,,4.5,,0.0,,0.0,
2021,Thurso (2480050) V,2021A00052480050,464,4.6,,3.5,,4.2,,3.9,,3.9,,4.6,,3.5,,3.9,,4.2,,4.2,,3.9,,3.9,,5.0,,7.9,,6.5,,6.5,,7.6,,8.2,,0.0,,0.0,
2021,Lochaber (2480055) CT,2021A00052480055,465,5.9,,5.9,,6.5,,6.5,,5.9,,5.9,,5.9,,5.9,,0.0,,0.0,,5.9,,5.9,,0.0,,0.0,,24.0,,24.0,,24.0,,24.0,,0.0,,0.0,
2021,Lochaber-Partie-Ouest (2480060) CT,2021A00052480060,466,4.3,,4.3,,4.4,,4.4,,5.7,,7.1,,5.7,,5.7,,5.7,,5.7,,5.7,,5.7,,41.7,,41.7,,0.0,,3.5,,0.0,,3.5,,0.0,,0.0,
2021,Mayo (2480065) MÉ,2021A00052480065,467,3.4,,3.4,,3.5,,3.5,,3.4,,3.4,,3.4,,3.4,,3.4,,3.4,,3.4,,3.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Mulgrave-et-Derry (2480085) MÉ,2021A00052480085,468,6.7,,0.0,,6.8,,6.8,,4.4,,6.7,,4.4,,4.4,,4.4,,4.4,,6.7,,6.7,,0.0,,0.0,,0.0,,0.0,,10.3,,10.3,,0.0,,0.0,
2021,Val-des-Bois (2480140) MÉ,2021A00052480140,469,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,8.1,,0.0,,0.0,,9.9,,9.9,,9.9,,11.1,,0.0,,0.0,
2021,Bowman (2480145) MÉ,2021A00052480145,470,3.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,6.7,,10.0,,13.3,,0.0,,0.0,
2021,Gatineau (2481017) V,2021A00052481017,471,2.8,,2.5,,2.7,,2.3,,2.6,,4.4,,2.6,,2.9,,3.5,,3.5,,2.7,,2.7,,4.9,,5.1,,3.3,,3.4,,4.0,,4.9,,0.0,,0.0,
2021,L'Ange-Gardien (2482005) MÉ,2021A00052482005,472,3.0,,3.0,,3.0,,3.0,,3.4,,4.6,,3.4,,3.4,,3.0,,3.0,,3.0,,3.0,,0.0,,0.0,,6.8,,6.8,,6.8,,8.0,,0.0,,0.0,
2021,Notre-Dame-de-la-Salette (2482010) MÉ,2021A00052482010,473,3.9,,3.9,,4.1,,4.1,,3.9,,3.9,,3.9,,3.9,,3.9,,3.9,,3.9,,3.9,,0.0,,0.0,,11.5,,13.1,,9.8,,13.1,,0.0,,0.0,
2021,Val-des-Monts (2482015) MÉ,2021A00052482015,474,2.6,,2.5,,2.4,,2.5,,2.9,,3.9,,2.9,,3.1,,2.7,,2.7,,2.8,,2.8,,4.2,,4.2,,4.7,,5.1,,5.5,,6.4,,0.0,,0.0,
2021,Cantley (2482020) MÉ,2021A00052482020,475,2.7,,2.4,,2.4,,2.1,,2.3,,4.3,,2.3,,2.3,,2.7,,2.7,,2.4,,2.4,,5.0,,5.0,,3.2,,3.3,,3.8,,4.3,,0.0,,0.0,
2021,Chelsea (2482025) MÉ,2021A00052482025,476,2.0,,1.8,,2.0,,2.0,,2.0,,2.6,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,0.0,,3.2,,3.4,,4.1,,4.5,,0.0,,0.0,
2021,Pontiac (2482030) MÉ,2021A00052482030,477,2.3,,2.1,,2.4,,2.2,,2.1,,2.7,,2.1,,2.9,,2.1,,2.1,,2.1,,2.1,,13.8,,13.8,,6.4,,6.4,,7.6,,9.6,,0.0,,0.0,
2021,La Pêche (2482035) MÉ,2021A00052482035,478,2.2,,2.3,,2.2,,1.9,,1.9,,3.1,,2.0,,2.3,,2.2,,2.2,,1.9,,1.9,,3.8,,3.8,,6.0,,6.0,,7.3,,8.1,,0.0,,0.0,
2021,Denholm (2483005) MÉ,2021A00052483005,479,0.0,,0.0,,0.0,,0.0,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Clarence-Rockland (3502036) C,2021A00053502036,480,2.0,,1.7,,1.9,,1.7,,1.9,,3.0,,1.9,,2.0,,2.2,,2.2,,1.9,,1.9,,5.1,,5.4,,4.0,,4.2,,4.8,,5.7,,0.0,,0.0,
2021,Russell (3502048) TP,2021A00053502048,481,1.6,,1.2,,1.5,,1.4,,1.6,,2.7,,1.6,,2.0,,1.7,,1.7,,1.7,,1.7,,4.8,,4.8,,3.1,,3.1,,4.2,,4.9,,0.0,,0.0,
2021,Ottawa (3506008) CV,2021A00053506008,482,2.0,,1.8,,1.9,,1.3,,1.9,,4.2,,1.9,,2.1,,2.7,,2.7,,1.9,,1.9,,4.4,,4.6,,2.8,,2.9,,3.4,,4.1,,0.0,,0.0,
2021,North Grenville (3507065) MU,2021A00053507065,483,2.0,,1.8,,1.8,,1.5,,1.8,,3.1,,1.8,,1.9,,2.4,,2.4,,1.8,,1.8,,4.6,,5.2,,4.1,,4.2,,5.1,,5.8,,0.0,,0.0,
2021,Beckwith (3509024) TP,2021A00053509024,484,0.9,,0.9,,0.9,,1.2,,1.0,,1.6,,0.9,,1.3,,1.3,,1.3,,0.7,,0.7,,0.0,,0.0,,2.8,,2.8,,4.1,,4.9,,0.0,,0.0,
2021,Carleton Place (3509028) T,2021A00053509028,485,1.4,,1.3,,1.2,,1.1,,1.4,,3.5,,1.6,,1.8,,2.1,,2.1,,1.2,,1.2,,2.3,,2.3,,3.0,,3.3,,3.4,,4.0,,0.0,,0.0,
2021,Mississippi Mills (3509030) T,2021A00053509030,486,1.9,,1.6,,1.9,,1.5,,1.6,,2.3,,1.7,,1.9,,2.1,,2.1,,1.7,,1.7,,9.5,,9.5,,3.3,,3.5,,4.0,,4.5,,0.0,,0.0,
2021,Arnprior (3547002) T,2021A00053547002,487,2.3,,1.6,,2.1,,1.5,,1.6,,3.2,,1.7,,2.1,,2.4,,2.4,,1.9,,1.9,,4.4,,4.4,,2.0,,2.0,,2.9,,3.5,,0.0,,0.0,
2021,McNab/Braeside (3547003) TP,2021A00053547003,488,1.8,,1.6,,1.7,,1.7,,1.8,,3.1,,1.8,,1.8,,1.8,,1.8,,1.6,,1.6,,0.0,,0.0,,4.3,,4.7,,6.7,,7.4,,0.0,,0.0,
2021,"Brockville (CA), Ont.",2021S0504512,489,2.1,,2.0,,2.0,,1.3,,2.0,,3.3,,1.9,,2.0,,3.1,,3.1,,2.1,,2.1,,5.1,,5.4,,4.1,,4.2,,5.9,,7.1,,0.0,,0.0,
2021,Elizabethtown-Kitley (3507014) TP,2021A00053507014,490,1.7,,1.7,,2.0,,1.8,,1.8,,2.2,,1.7,,1.7,,2.4,,2.4,,1.8,,1.8,,7.0,,7.0,,6.8,,6.9,,8.9,,10.0,,0.0,,0.0,
2021,Brockville (3507015) CY,2021A00053507015,491,2.3,,2.1,,2.0,,1.2,,2.1,,3.7,,1.9,,2.1,,3.3,,3.3,,2.2,,2.2,,4.8,,5.3,,2.6,,2.8,,4.3,,5.4,,0.0,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,492,5.5,,5.1,,5.2,,4.5,,5.3,,6.8,,5.3,,5.6,,5.9,,5.9,,5.3,,5.3,,11.9,,12.0,,5.7,,5.9,,7.2,,8.4,,0.0,,0.0,
2021,Pembroke (3547064) CY,2021A00053547064,493,7.3,,7.0,,6.9,,5.8,,7.1,,9.1,,7.1,,7.3,,8.0,,8.0,,7.1,,7.1,,12.1,,12.3,,6.6,,6.9,,7.7,,8.7,,0.0,,0.0,
2021,Laurentian Valley (3547075) TP,2021A00053547075,494,2.2,,2.0,,2.2,,2.1,,2.0,,2.8,,2.0,,2.6,,2.4,,2.4,,2.2,,2.2,,10.0,,10.0,,4.5,,4.7,,6.7,,8.3,,0.0,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,495,0.7,,0.7,,1.0,,0.9,,0.9,,1.5,,0.9,,1.0,,2.4,,2.4,,1.0,,1.0,,2.5,,2.9,,2.5,,2.5,,3.9,,5.3,,0.0,,0.0,
2021,Petawawa (3547076) T,2021A00053547076,496,0.7,,0.7,,1.0,,0.9,,0.9,,1.5,,0.9,,1.0,,2.4,,2.4,,1.0,,1.0,,2.5,,2.9,,2.5,,2.5,,3.9,,5.3,,0.0,,0.0,
2021,"Kingston (CMA), Ont.",2021S0503521,497,2.2,,1.9,,2.2,,1.5,,2.1,,3.6,,2.1,,2.3,,3.1,,3.1,,2.2,,2.2,,4.7,,4.8,,3.9,,4.0,,4.9,,5.7,,0.0,,0.0,
2021,Frontenac Islands (3510005) TP,2021A00053510005,498,3.3,,3.3,,3.4,,3.4,,3.3,,4.4,,3.3,,3.3,,3.9,,3.9,,3.3,,3.3,,0.0,,0.0,,8.0,,8.0,,8.0,,8.0,,0.0,,0.0,
2021,Kingston (3510010) CY,2021A00053510010,499,2.3,,1.9,,2.2,,1.4,,2.1,,3.8,,2.1,,2.4,,3.3,,3.3,,2.2,,2.2,,4.6,,4.8,,3.4,,3.5,,4.4,,5.2,,0.0,,0.0,
2021,South Frontenac (3510020) TP,2021A00053510020,500,1.4,,1.4,,1.6,,1.4,,1.5,,1.9,,1.5,,1.6,,1.4,,1.4,,1.5,,1.5,,6.0,,6.0,,4.9,,4.9,,5.9,,6.7,,0.0,,0.0,
2021,Loyalist (3511005) TP,2021A00053511005,501,2.5,,2.4,,2.5,,2.4,,2.5,,3.8,,2.5,,2.6,,2.9,,2.9,,2.4,,2.4,,5.2,,5.2,,5.0,,5.2,,5.8,,6.8,,0.0,,0.0,
2021,"Belleville - Quinte West (CMA), Ont.",2021S0503522,502,2.8,,2.5,,2.8,,2.2,,2.8,,4.3,,2.7,,2.9,,3.5,,3.5,,2.8,,2.8,,6.4,,6.6,,4.9,,5.0,,6.2,,7.3,,0.0,,0.0,
2021,Tyendinaga (3512001) TP,2021A00053512001,503,3.3,,3.0,,3.2,,3.2,,3.3,,3.9,,3.3,,3.3,,3.9,,3.9,,3.3,,3.3,,0.0,,0.0,,9.1,,9.1,,12.6,,13.6,,0.0,,0.0,
2021,Belleville (3512005) CY,2021A00053512005,504,3.3,,2.8,,3.4,,2.5,,3.2,,5.0,,3.0,,3.2,,4.1,,4.1,,3.3,,3.3,,6.5,,6.7,,4.8,,5.0,,5.8,,6.5,,0.0,,0.0,
